[2026-08-10 22:12:04,774] INFO in queue_socket (Line 8): Client connected: iJ03UHakyGdN6tzsAAAB
[2026-08-10 22:12:16,966] INFO in queue_socket (Line 12): Client disconnected: iJ03UHakyGdN6tzsAAAB
[2026-08-10 22:12:17,248] INFO in queue_socket (Line 8): Client connected: PaP8GVVIwBQwbZ1FAAAD
[2026-08-10 22:12:33,421] INFO in queue_socket (Line 12): Client disconnected: PaP8GVVIwBQwbZ1FAAAD
[2026-08-10 22:12:33,702] INFO in queue_socket (Line 8): Client connected: m93itKl3Tcw_01BCAAAF
[2026-08-10 22:12:59,044] INFO in queue_socket (Line 12): Client disconnected: m93itKl3Tcw_01BCAAAF
[2026-08-10 22:12:59,420] INFO in queue_socket (Line 8): Client connected: akHF80v3_QpGKJLAAAAH
[2026-08-10 22:13:36,030] INFO in queue_socket (Line 12): Client disconnected: akHF80v3_QpGKJLAAAAH
[2026-08-10 22:13:36,289] INFO in queue_socket (Line 8): Client connected: vAcnbYZ3z0s2t9xIAAAJ
[2026-08-10 22:14:33,334] INFO in queue_socket (Line 12): Client disconnected: vAcnbYZ3z0s2t9xIAAAJ
[2026-08-10 22:14:33,681] INFO in queue_socket (Line 8): Client connected: KLLwqvFmyYJuo4mQAAAL
[2026-08-10 22:15:19,828] INFO in queue_socket (Line 12): Client disconnected: KLLwqvFmyYJuo4mQAAAL
[2026-08-10 22:15:20,140] INFO in queue_socket (Line 8): Client connected: K5pQb0CEe6jFxHE8AAAN
[2026-08-10 22:15:28,512] INFO in queue_socket (Line 12): Client disconnected: K5pQb0CEe6jFxHE8AAAN
[2026-08-10 22:15:29,038] INFO in queue_socket (Line 8): Client connected: Xtgj2iPFohkni_-oAAAP
[2026-08-10 22:16:17,304] INFO in queue_socket (Line 12): Client disconnected: Xtgj2iPFohkni_-oAAAP
[2026-08-10 22:16:17,712] INFO in queue_socket (Line 8): Client connected: MqagwbIEfyIuZ2B2AAAR
[2026-08-10 22:17:45,809] INFO in queue_socket (Line 12): Client disconnected: MqagwbIEfyIuZ2B2AAAR
[2026-08-10 22:17:46,043] INFO in auth (Line 52): User registered: priya@test.com as USER
[2026-08-10 22:17:46,335] INFO in queue_socket (Line 8): Client connected: DGpg43wcHmi5kTQjAAAT
[2026-08-10 22:18:12,032] INFO in queue_socket (Line 12): Client disconnected: DGpg43wcHmi5kTQjAAAT
[2026-08-10 22:18:12,262] INFO in auth (Line 86): User logged in: priya@test.com
[2026-08-10 22:18:12,634] INFO in queue_socket (Line 8): Client connected: oh295dSdQFiEDgtxAAAV
[2026-08-10 22:18:12,662] INFO in queue_socket (Line 45): User 13 (Client oh295dSdQFiEDgtxAAAV) joined personal room: user_13
[2026-08-10 22:18:30,818] INFO in queue_socket (Line 12): Client disconnected: oh295dSdQFiEDgtxAAAV
[2026-08-10 22:18:31,130] INFO in queue_socket (Line 8): Client connected: sFd7s9CyBBf9xD4lAAAX
[2026-08-10 22:18:31,157] INFO in queue_socket (Line 45): User 13 (Client sFd7s9CyBBf9xD4lAAAX) joined personal room: user_13
[2026-08-10 22:18:34,452] INFO in queue_socket (Line 12): Client disconnected: sFd7s9CyBBf9xD4lAAAX
[2026-08-10 22:18:34,842] INFO in queue_socket (Line 8): Client connected: yab2QccC8XFaCIWYAAAZ
[2026-08-10 22:18:34,863] INFO in queue_socket (Line 45): User 13 (Client yab2QccC8XFaCIWYAAAZ) joined personal room: user_13
[2026-08-10 22:18:34,872] INFO in queue_socket (Line 23): Client yab2QccC8XFaCIWYAAAZ joined room: queue_1
[2026-08-10 22:19:03,966] INFO in queue_socket (Line 12): Client disconnected: yab2QccC8XFaCIWYAAAZ
[2026-08-10 22:19:04,461] INFO in queue_socket (Line 8): Client connected: 5bOFyTABiFn4Ire-AAAb
[2026-08-10 22:19:04,476] INFO in queue_socket (Line 45): User 13 (Client 5bOFyTABiFn4Ire-AAAb) joined personal room: user_13
[2026-08-10 22:19:04,484] INFO in queue_socket (Line 23): Client 5bOFyTABiFn4Ire-AAAb joined room: queue_1
[2026-08-10 22:19:13,467] INFO in queue_socket (Line 12): Client disconnected: 5bOFyTABiFn4Ire-AAAb
[2026-08-10 22:19:13,636] INFO in api (Line 122): Token 8 cancelled via API
[2026-08-10 22:19:21,330] INFO in queue_socket (Line 8): Client connected: QL9Qz_Xjq0oTuMQLAAAd
[2026-08-10 22:19:21,346] INFO in queue_socket (Line 45): User 13 (Client QL9Qz_Xjq0oTuMQLAAAd) joined personal room: user_13
[2026-08-10 22:19:23,246] INFO in queue_socket (Line 12): Client disconnected: QL9Qz_Xjq0oTuMQLAAAd
[2026-08-10 22:19:23,778] INFO in queue_socket (Line 8): Client connected: W0vmTRUh8QAY3KdbAAAf
[2026-08-10 22:19:23,802] INFO in queue_socket (Line 45): User 13 (Client W0vmTRUh8QAY3KdbAAAf) joined personal room: user_13
[2026-08-10 22:19:23,804] INFO in queue_socket (Line 23): Client W0vmTRUh8QAY3KdbAAAf joined room: queue_3
[2026-08-10 22:29:34,638] INFO in queue_socket (Line 12): Client disconnected: W0vmTRUh8QAY3KdbAAAf
[2026-08-10 22:34:01,227] INFO in queue_socket (Line 8): Client connected: sMh2ZzMFDwSx2v2wAAAh
[2026-08-10 22:34:01,249] INFO in queue_socket (Line 45): User 13 (Client sMh2ZzMFDwSx2v2wAAAh) joined personal room: user_13
[2026-08-10 22:34:01,251] INFO in queue_socket (Line 23): Client sMh2ZzMFDwSx2v2wAAAh joined room: queue_3
[2026-08-10 22:34:03,561] INFO in queue_socket (Line 12): Client disconnected: sMh2ZzMFDwSx2v2wAAAh
[2026-08-10 22:36:58,352] INFO in queue_socket (Line 8): Client connected: o1pQgw79QZ1mgwZ-AAAj
[2026-08-10 22:36:58,400] INFO in queue_socket (Line 45): User 13 (Client o1pQgw79QZ1mgwZ-AAAj) joined personal room: user_13
[2026-08-10 22:36:58,403] INFO in queue_socket (Line 23): Client o1pQgw79QZ1mgwZ-AAAj joined room: queue_3
[2026-08-10 22:37:02,661] INFO in queue_socket (Line 12): Client disconnected: o1pQgw79QZ1mgwZ-AAAj
[2026-08-10 22:39:30,217] INFO in queue_socket (Line 8): Client connected: 1iOmFV7_hbQ1pOW6AAAm
[2026-08-10 22:39:30,283] INFO in queue_socket (Line 45): User 13 (Client 1iOmFV7_hbQ1pOW6AAAm) joined personal room: user_13
[2026-08-10 22:39:30,289] INFO in queue_socket (Line 23): Client 1iOmFV7_hbQ1pOW6AAAm joined room: queue_3
[2026-08-10 22:39:55,553] INFO in queue_socket (Line 12): Client disconnected: 1iOmFV7_hbQ1pOW6AAAm
[2026-08-10 22:39:55,846] INFO in api (Line 122): Token 9 cancelled via API
[2026-08-10 22:40:09,064] INFO in queue_socket (Line 8): Client connected: ZyKr844NWMcVKRzQAAAo
[2026-08-10 22:40:09,077] INFO in queue_socket (Line 45): User 13 (Client ZyKr844NWMcVKRzQAAAo) joined personal room: user_13
[2026-08-10 22:40:09,083] INFO in queue_socket (Line 23): Client ZyKr844NWMcVKRzQAAAo joined room: queue_3
[2026-08-10 23:21:57,038] INFO in queue_socket (Line 12): Client disconnected: ZyKr844NWMcVKRzQAAAo
[2026-08-10 23:21:57,448] INFO in queue_socket (Line 8): Client connected: TfXcjYVwsOSOtJpOAAAq
[2026-08-10 23:21:57,474] INFO in queue_socket (Line 45): User 13 (Client TfXcjYVwsOSOtJpOAAAq) joined personal room: user_13
[2026-08-10 23:21:58,980] INFO in queue_socket (Line 12): Client disconnected: TfXcjYVwsOSOtJpOAAAq
[2026-08-10 23:21:59,338] INFO in queue_socket (Line 8): Client connected: 9JDSh0wGTNSNpA0rAAAs
[2026-08-10 23:21:59,368] INFO in queue_socket (Line 45): User 13 (Client 9JDSh0wGTNSNpA0rAAAs) joined personal room: user_13
[2026-08-10 23:22:05,497] INFO in queue_socket (Line 12): Client disconnected: 9JDSh0wGTNSNpA0rAAAs
[2026-08-10 23:22:05,818] INFO in queue_socket (Line 8): Client connected: BsZB2Jpc3QQqDBN5AAAu
[2026-08-10 23:22:05,835] INFO in queue_socket (Line 45): User 13 (Client BsZB2Jpc3QQqDBN5AAAu) joined personal room: user_13
[2026-08-10 23:22:08,922] INFO in queue_socket (Line 12): Client disconnected: BsZB2Jpc3QQqDBN5AAAu
[2026-08-10 23:22:09,173] INFO in queue_socket (Line 8): Client connected: O0lAL9IOz09WV7CsAAAw
[2026-08-10 23:22:09,192] INFO in queue_socket (Line 45): User 13 (Client O0lAL9IOz09WV7CsAAAw) joined personal room: user_13
[2026-08-10 23:22:12,246] INFO in queue_socket (Line 12): Client disconnected: O0lAL9IOz09WV7CsAAAw
[2026-08-10 23:22:12,653] INFO in queue_socket (Line 8): Client connected: Cr9ZoPMpI35ycC8uAAAy
[2026-08-10 23:22:12,687] INFO in queue_socket (Line 45): User 13 (Client Cr9ZoPMpI35ycC8uAAAy) joined personal room: user_13
[2026-08-10 23:22:13,885] INFO in queue_socket (Line 12): Client disconnected: Cr9ZoPMpI35ycC8uAAAy
[2026-08-10 23:22:14,134] INFO in queue_socket (Line 8): Client connected: XFdVYa9tJZfjzaplAAA0
[2026-08-10 23:22:14,153] INFO in queue_socket (Line 45): User 13 (Client XFdVYa9tJZfjzaplAAA0) joined personal room: user_13
[2026-08-10 23:22:30,397] INFO in queue_socket (Line 12): Client disconnected: XFdVYa9tJZfjzaplAAA0
[2026-08-10 23:22:30,716] INFO in queue_socket (Line 8): Client connected: nw8cS4hZf--FKuFaAAA2
[2026-08-10 23:22:30,737] INFO in queue_socket (Line 45): User 13 (Client nw8cS4hZf--FKuFaAAA2) joined personal room: user_13
[2026-08-10 23:22:33,309] INFO in queue_socket (Line 12): Client disconnected: nw8cS4hZf--FKuFaAAA2
[2026-08-10 23:22:33,613] INFO in queue_socket (Line 8): Client connected: bOLugI-dq8w-RY6-AAA4
[2026-08-10 23:22:33,657] INFO in queue_socket (Line 45): User 13 (Client bOLugI-dq8w-RY6-AAA4) joined personal room: user_13
[2026-08-10 23:27:35,486] INFO in queue_socket (Line 12): Client disconnected: bOLugI-dq8w-RY6-AAA4
[2026-08-10 23:27:35,522] INFO in auth (Line 101): User logged out: priya@test.com
[2026-08-10 23:27:35,943] INFO in queue_socket (Line 8): Client connected: JRcvbQX2vOEBv3fYAAA6
[2026-08-10 23:27:42,232] INFO in queue_socket (Line 12): Client disconnected: JRcvbQX2vOEBv3fYAAA6
[2026-08-10 23:27:42,464] INFO in auth (Line 86): User logged in: priya@test.com
[2026-08-10 23:27:42,828] INFO in queue_socket (Line 8): Client connected: dwzzb_InKJG0BWXwAAA8
[2026-08-10 23:27:42,859] INFO in queue_socket (Line 45): User 13 (Client dwzzb_InKJG0BWXwAAA8) joined personal room: user_13
[2026-08-10 23:28:01,093] INFO in queue_socket (Line 12): Client disconnected: dwzzb_InKJG0BWXwAAA8
[2026-08-10 23:28:01,387] INFO in queue_socket (Line 8): Client connected: n3kA4c05zpcpGgMYAAA-
[2026-08-10 23:28:01,411] INFO in queue_socket (Line 45): User 13 (Client n3kA4c05zpcpGgMYAAA-) joined personal room: user_13
[2026-08-10 23:28:04,891] INFO in queue_socket (Line 12): Client disconnected: n3kA4c05zpcpGgMYAAA-
[2026-08-10 23:28:05,247] INFO in queue_socket (Line 8): Client connected: RI2QXLpLQ0-jodzyAABA
[2026-08-10 23:28:05,270] INFO in queue_socket (Line 45): User 13 (Client RI2QXLpLQ0-jodzyAABA) joined personal room: user_13
[2026-08-10 23:28:05,275] INFO in queue_socket (Line 23): Client RI2QXLpLQ0-jodzyAABA joined room: queue_1
[2026-08-10 23:28:33,812] INFO in queue_socket (Line 12): Client disconnected: RI2QXLpLQ0-jodzyAABA
[2026-08-10 23:28:34,162] INFO in queue_socket (Line 8): Client connected: 472A36I3wxhomujhAABC
[2026-08-10 23:28:34,175] INFO in queue_socket (Line 45): User 13 (Client 472A36I3wxhomujhAABC) joined personal room: user_13
[2026-08-10 23:28:34,178] INFO in queue_socket (Line 23): Client 472A36I3wxhomujhAABC joined room: queue_1
[2026-08-10 23:28:53,971] INFO in queue_socket (Line 12): Client disconnected: 472A36I3wxhomujhAABC
[2026-08-10 23:28:54,293] INFO in queue_socket (Line 8): Client connected: aYw_Fju2yhmE19t8AABE
[2026-08-10 23:28:54,321] INFO in queue_socket (Line 45): User 13 (Client aYw_Fju2yhmE19t8AABE) joined personal room: user_13
[2026-08-10 23:28:59,339] INFO in queue_socket (Line 12): Client disconnected: aYw_Fju2yhmE19t8AABE
[2026-08-10 23:28:59,669] INFO in queue_socket (Line 8): Client connected: kZ4X7JwgQLOsEIaaAABG
[2026-08-10 23:28:59,691] INFO in queue_socket (Line 45): User 13 (Client kZ4X7JwgQLOsEIaaAABG) joined personal room: user_13
[2026-08-10 23:29:04,503] INFO in queue_socket (Line 12): Client disconnected: kZ4X7JwgQLOsEIaaAABG
[2026-08-10 23:29:04,942] INFO in queue_socket (Line 8): Client connected: oGmwOSV3W9WBp5JOAABI
[2026-08-10 23:29:04,963] INFO in queue_socket (Line 45): User 13 (Client oGmwOSV3W9WBp5JOAABI) joined personal room: user_13
[2026-08-10 23:29:04,966] INFO in queue_socket (Line 23): Client oGmwOSV3W9WBp5JOAABI joined room: queue_1
[2026-08-10 23:29:11,370] INFO in queue_socket (Line 12): Client disconnected: oGmwOSV3W9WBp5JOAABI
[2026-08-10 23:29:11,762] INFO in queue_socket (Line 8): Client connected: PJ6Gn1l4_V6JcXXyAABK
[2026-08-10 23:29:11,798] INFO in queue_socket (Line 45): User 13 (Client PJ6Gn1l4_V6JcXXyAABK) joined personal room: user_13
